"","Week","StationId","WeatherRank","Bike_out","Customer","Daily","Subscriber","Unknown"
"5869","30",1017,"0",0,0,0,0,0
"5870","30",1017,"1",0.333333333333333,0,0,0.333333333333333,0
"5871","30",1017,"2",0,0,0,0,0
"5872","30",1017,"3",0,0,0,0,0
"5873","30",1018,"0",0,0,0,0,0
"5874","30",1018,"1",0,0,0,0,0
"5875","30",1018,"2",0,0,0,0,0
"5876","30",1018,"3",0,0,0,0,0
"5877","30",1019,"0",0,0,0,0,0
"5878","30",1019,"1",0.333333333333333,0,0,0.333333333333333,0
"5879","30",1019,"2",0,0,0,0,0
"5880","30",1019,"3",3,2,0,1,0
"5881","30",1020,"0",0,0,0,0,0
"5882","30",1020,"1",0.666666666666667,0,0,0.666666666666667,0
"5883","30",1020,"2",0,0,0,0,0
"5884","30",1020,"3",0,0,0,0,0
"5885","30",1021,"0",0,0,0,0,0
"5886","30",1021,"1",0,0,0,0,0
"5887","30",1021,"2",1,0.5,0,0.5,0
"5888","30",1021,"3",0,0,0,0,0
"5889","30",1022,"0",0,0,0,0,0
"5890","30",1022,"1",0.333333333333333,0.333333333333333,0,0,0
"5891","30",1022,"2",0,0,0,0,0
"5892","30",1022,"3",0,0,0,0,0
"5893","30",1023,"0",1,0,0,1,0
"5894","30",1023,"1",0.333333333333333,0.333333333333333,0,0,0
"5895","30",1023,"2",1,0,0,1,0
"5896","30",1023,"3",0,0,0,0,0
"5897","30",1024,"0",0,0,0,0,0
"5898","30",1024,"1",0,0,0,0,0
"5899","30",1024,"2",0,0,0,0,0
"5900","30",1024,"3",0,0,0,0,0
"5901","30",1025,"0",0,0,0,0,0
"5902","30",1025,"1",1,0,0,1,0
"5903","30",1025,"2",0,0,0,0,0
"5904","30",1025,"3",0,0,0,0,0
"5905","30",1026,"0",0,0,0,0,0
"5906","30",1026,"1",0,0,0,0,0
"5907","30",1026,"2",0,0,0,0,0
"5908","30",1026,"3",0,0,0,0,0
"5909","30",1027,"0",0,0,0,0,0
"5910","30",1027,"1",0,0,0,0,0
"5911","30",1027,"2",1,0,0,1,0
"5912","30",1027,"3",1,0,0,1,0
"5913","30",1028,"0",0,0,0,0,0
"5914","30",1028,"1",0.666666666666667,0,0,0.666666666666667,0
"5915","30",1028,"2",0.5,0,0,0.5,0
"5916","30",1028,"3",0,0,0,0,0
"5917","30",1029,"0",1,0,0,1,0
"5918","30",1029,"1",1,0,0,1,0
"5919","30",1029,"2",0,0,0,0,0
"5920","30",1029,"3",0,0,0,0,0
"5921","30",1030,"0",0,0,0,0,0
"5922","30",1030,"1",0,0,0,0,0
"5923","30",1030,"2",0,0,0,0,0
"5924","30",1030,"3",0,0,0,0,0
"5925","30",1031,"0",0,0,0,0,0
"5926","30",1031,"1",0.333333333333333,0,0,0.333333333333333,0
"5927","30",1031,"2",0,0,0,0,0
"5928","30",1031,"3",0,0,0,0,0
"5929","30",1032,"0",1,0,0,1,0
"5930","30",1032,"1",0.666666666666667,0,0,0.666666666666667,0
"5931","30",1032,"2",1.5,0.5,0,1,0
"5932","30",1032,"3",1,0,0,1,0
"5933","30",1033,"0",1,1,0,0,0
"5934","30",1033,"1",0.666666666666667,0.666666666666667,0,0,0
"5935","30",1033,"2",0.5,0.5,0,0,0
"5936","30",1033,"3",0,0,0,0,0
"5937","30",1034,"0",1,1,0,0,0
"5938","30",1034,"1",1,0,0,1,0
"5939","30",1034,"2",0.5,0,0,0.5,0
"5940","30",1034,"3",0,0,0,0,0
"5941","30",1035,"0",1,0,0,1,0
"5942","30",1035,"1",0.666666666666667,0.333333333333333,0,0.333333333333333,0
"5943","30",1035,"2",1,0,0,1,0
"5944","30",1035,"3",0,0,0,0,0
"5945","30",1036,"0",0,0,0,0,0
"5946","30",1036,"1",2.33333333333333,0.666666666666667,0,1.66666666666667,0
"5947","30",1036,"2",0.5,0,0,0.5,0
"5948","30",1036,"3",0,0,0,0,0
"5949","30",1037,"0",1,0,0,1,0
"5950","30",1037,"1",1.33333333333333,0.333333333333333,0,1,0
"5951","30",1037,"2",1.5,0,0,1.5,0
"5952","30",1037,"3",1,0,0,1,0
"5953","30",1038,"0",4,0,0,4,0
"5954","30",1038,"1",2.33333333333333,0,0,2.33333333333333,0
"5955","30",1038,"2",3,0,0,3,0
"5956","30",1038,"3",1,0,0,1,0
"5957","30",1039,"0",1,0,0,1,0
"5958","30",1039,"1",0.666666666666667,0.666666666666667,0,0,0
"5959","30",1039,"2",2.5,0,0,2.5,0
"5960","30",1039,"3",0,0,0,0,0
"5961","30",1040,"0",0,0,0,0,0
"5962","30",1040,"1",2.33333333333333,1.33333333333333,0,1,0
"5963","30",1040,"2",2,0,0,2,0
"5964","30",1040,"3",1,0,0,1,0
"5965","30",1041,"0",3,0,0,3,0
"5966","30",1041,"1",1.33333333333333,0.666666666666667,0,0.666666666666667,0
"5967","30",1041,"2",2.5,0.5,0,2,0
"5968","30",1041,"3",1,0,0,1,0
"5969","30",1042,"0",0,0,0,0,0
"5970","30",1042,"1",0.333333333333333,0.333333333333333,0,0,0
"5971","30",1042,"2",0,0,0,0,0
"5972","30",1042,"3",0,0,0,0,0
"5973","30",1043,"0",1,0,0,1,0
"5974","30",1043,"1",0.666666666666667,0,0,0.666666666666667,0
"5975","30",1043,"2",1,0,0,1,0
"5976","30",1043,"3",0,0,0,0,0
"5977","30",1044,"0",1,0,0,1,0
"5978","30",1044,"1",0,0,0,0,0
"5979","30",1044,"2",1,0,0,1,0
"5980","30",1044,"3",0,0,0,0,0
"5981","30",1045,"0",1,0,0,1,0
"5982","30",1045,"1",1.33333333333333,1,0,0.333333333333333,0
"5983","30",1045,"2",1.5,0,0,1.5,0
"5984","30",1045,"3",0,0,0,0,0
"5985","30",1046,"0",0,0,0,0,0
"5986","30",1046,"1",0,0,0,0,0
"5987","30",1046,"2",0,0,0,0,0
"5988","30",1046,"3",0,0,0,0,0
"5989","30",1047,"0",1,0,0,1,0
"5990","30",1047,"1",0,0,0,0,0
"5991","30",1047,"2",1.5,0,0,1.5,0
"5992","30",1047,"3",0,0,0,0,0
"5993","30",1048,"0",0,0,0,0,0
"5994","30",1048,"1",0.333333333333333,0,0,0.333333333333333,0
"5995","30",1048,"2",0,0,0,0,0
"5996","30",1048,"3",0,0,0,0,0
"5997","30",1049,"0",1,1,0,0,0
"5998","30",1049,"1",0.666666666666667,0.333333333333333,0,0.333333333333333,0
"5999","30",1049,"2",0,0,0,0,0
"6000","30",1049,"3",0,0,0,0,0
"6001","31",1000,"0",1.5,1.16666666666667,0,0.333333333333333,0
"6002","31",1000,"1",0,0,0,0,0
"6003","31",1000,"2",2,0,0,2,0
"6004","31",1000,"3",0,0,0,0,0
"6005","31",1001,"0",1.66666666666667,0.833333333333333,0,0.833333333333333,0
"6006","31",1001,"1",0,0,0,0,0
"6007","31",1001,"2",1,0,0,1,0
"6008","31",1001,"3",0,0,0,0,0
"6009","31",1002,"0",1,0.5,0,0.5,0
"6010","31",1002,"1",0,0,0,0,0
"6011","31",1002,"2",1,0,0,1,0
"6012","31",1002,"3",0,0,0,0,0
"6013","31",1003,"0",1.16666666666667,0,0,1.16666666666667,0
"6014","31",1003,"1",0,0,0,0,0
"6015","31",1003,"2",2,1,0,1,0
"6016","31",1003,"3",0,0,0,0,0
"6017","31",1004,"0",0.833333333333333,0.5,0,0.333333333333333,0
"6018","31",1004,"1",0,0,0,0,0
"6019","31",1004,"2",0,0,0,0,0
"6020","31",1004,"3",0,0,0,0,0
"6021","31",1005,"0",1.5,0.166666666666667,0,1.33333333333333,0
"6022","31",1005,"1",0,0,0,0,0
"6023","31",1005,"2",1,0,0,1,0
"6024","31",1005,"3",0,0,0,0,0
"6025","31",1006,"0",0.833333333333333,0.5,0,0.333333333333333,0
"6026","31",1006,"1",0,0,0,0,0
"6027","31",1006,"2",0,0,0,0,0
"6028","31",1006,"3",0,0,0,0,0
"6029","31",1007,"0",0.5,0,0,0.5,0
"6030","31",1007,"1",0,0,0,0,0
"6031","31",1007,"2",0,0,0,0,0
"6032","31",1007,"3",0,0,0,0,0
"6033","31",1008,"0",1.33333333333333,0.5,0,0.833333333333333,0
"6034","31",1008,"1",0,0,0,0,0
"6035","31",1008,"2",0,0,0,0,0
"6036","31",1008,"3",0,0,0,0,0
"6037","31",1009,"0",1.66666666666667,0.166666666666667,0,1.5,0
"6038","31",1009,"1",0,0,0,0,0
"6039","31",1009,"2",3,1,0,2,0
"6040","31",1009,"3",0,0,0,0,0
"6041","31",1010,"0",2.16666666666667,0.666666666666667,0,1.5,0
"6042","31",1010,"1",0,0,0,0,0
"6043","31",1010,"2",1,0,0,1,0
"6044","31",1010,"3",0,0,0,0,0
"6045","31",1011,"0",0.5,0.166666666666667,0,0.333333333333333,0
"6046","31",1011,"1",0,0,0,0,0
"6047","31",1011,"2",0,0,0,0,0
"6048","31",1011,"3",0,0,0,0,0
"6049","31",1012,"0",1,1,0,0,0
"6050","31",1012,"1",0,0,0,0,0
"6051","31",1012,"2",0,0,0,0,0
"6052","31",1012,"3",0,0,0,0,0
"6053","31",1013,"0",1.5,0.333333333333333,0,1.16666666666667,0
"6054","31",1013,"1",0,0,0,0,0
"6055","31",1013,"2",0,0,0,0,0
"6056","31",1013,"3",0,0,0,0,0
"6057","31",1014,"0",0.666666666666667,0.166666666666667,0,0.5,0
"6058","31",1014,"1",0,0,0,0,0
"6059","31",1014,"2",0,0,0,0,0
"6060","31",1014,"3",0,0,0,0,0
"6061","31",1015,"0",1.33333333333333,0.666666666666667,0,0.666666666666667,0
"6062","31",1015,"1",0,0,0,0,0
"6063","31",1015,"2",0,0,0,0,0
"6064","31",1015,"3",0,0,0,0,0
"6065","31",1016,"0",0.666666666666667,0.166666666666667,0,0.5,0
"6066","31",1016,"1",0,0,0,0,0
"6067","31",1016,"2",0,0,0,0,0
"6068","31",1016,"3",0,0,0,0,0
"6069","31",1017,"0",0.666666666666667,0.333333333333333,0,0.333333333333333,0
"6070","31",1017,"1",0,0,0,0,0
"6071","31",1017,"2",3,0,0,3,0
"6072","31",1017,"3",0,0,0,0,0
"6073","31",1018,"0",0.166666666666667,0,0,0.166666666666667,0
"6074","31",1018,"1",0,0,0,0,0
"6075","31",1018,"2",0,0,0,0,0
"6076","31",1018,"3",0,0,0,0,0
"6077","31",1019,"0",0.5,0.166666666666667,0,0.333333333333333,0
"6078","31",1019,"1",0,0,0,0,0
"6079","31",1019,"2",0,0,0,0,0
"6080","31",1019,"3",0,0,0,0,0
"6081","31",1020,"0",2.16666666666667,0.166666666666667,0,2,0
"6082","31",1020,"1",0,0,0,0,0
"6083","31",1020,"2",3,0,0,3,0
"6084","31",1020,"3",0,0,0,0,0
"6085","31",1021,"0",0.833333333333333,0.666666666666667,0,0.166666666666667,0
"6086","31",1021,"1",0,0,0,0,0
"6087","31",1021,"2",0,0,0,0,0
"6088","31",1021,"3",0,0,0,0,0
"6089","31",1022,"0",1,0.333333333333333,0,0.666666666666667,0
"6090","31",1022,"1",0,0,0,0,0
"6091","31",1022,"2",1,0,0,1,0
"6092","31",1022,"3",0,0,0,0,0
"6093","31",1023,"0",1,0.333333333333333,0,0.666666666666667,0
"6094","31",1023,"1",0,0,0,0,0
"6095","31",1023,"2",3,1,0,2,0
"6096","31",1023,"3",0,0,0,0,0
"6097","31",1024,"0",1.83333333333333,0.666666666666667,0,1.16666666666667,0
"6098","31",1024,"1",0,0,0,0,0
"6099","31",1024,"2",1,0,0,1,0
"6100","31",1024,"3",0,0,0,0,0
"6101","31",1025,"0",0.5,0,0,0.5,0
"6102","31",1025,"1",0,0,0,0,0
"6103","31",1025,"2",1,0,0,1,0
"6104","31",1025,"3",0,0,0,0,0
"6105","31",1026,"0",0.333333333333333,0,0,0.333333333333333,0
"6106","31",1026,"1",0,0,0,0,0
"6107","31",1026,"2",0,0,0,0,0
"6108","31",1026,"3",0,0,0,0,0
"6109","31",1027,"0",0.5,0.166666666666667,0,0.333333333333333,0
"6110","31",1027,"1",0,0,0,0,0
"6111","31",1027,"2",0,0,0,0,0
"6112","31",1027,"3",0,0,0,0,0
"6113","31",1028,"0",1.5,0,0,1.5,0
"6114","31",1028,"1",0,0,0,0,0
"6115","31",1028,"2",2,0,0,2,0
"6116","31",1028,"3",0,0,0,0,0
"6117","31",1029,"0",1.66666666666667,0.166666666666667,0,1.5,0
"6118","31",1029,"1",0,0,0,0,0
"6119","31",1029,"2",1,0,0,1,0
"6120","31",1029,"3",0,0,0,0,0
"6121","31",1030,"0",0,0,0,0,0
"6122","31",1030,"1",0,0,0,0,0
"6123","31",1030,"2",0,0,0,0,0
"6124","31",1030,"3",0,0,0,0,0
"6125","31",1031,"0",1.33333333333333,0.5,0,0.833333333333333,0
"6126","31",1031,"1",0,0,0,0,0
"6127","31",1031,"2",1,0,0,1,0
"6128","31",1031,"3",0,0,0,0,0
"6129","31",1032,"0",0.666666666666667,0,0,0.666666666666667,0
"6130","31",1032,"1",0,0,0,0,0
"6131","31",1032,"2",1,0,0,1,0
"6132","31",1032,"3",0,0,0,0,0
"6133","31",1033,"0",1,0.833333333333333,0,0.166666666666667,0
"6134","31",1033,"1",0,0,0,0,0
"6135","31",1033,"2",0,0,0,0,0
"6136","31",1033,"3",0,0,0,0,0
"6137","31",1034,"0",1.83333333333333,0.833333333333333,0,1,0
"6138","31",1034,"1",0,0,0,0,0
"6139","31",1034,"2",0,0,0,0,0
"6140","31",1034,"3",0,0,0,0,0
"6141","31",1035,"0",1,0.166666666666667,0,0.833333333333333,0
"6142","31",1035,"1",0,0,0,0,0
"6143","31",1035,"2",1,0,0,1,0
"6144","31",1035,"3",0,0,0,0,0
"6145","31",1036,"0",2,1.16666666666667,0,0.833333333333333,0
"6146","31",1036,"1",0,0,0,0,0
"6147","31",1036,"2",0,0,0,0,0
"6148","31",1036,"3",0,0,0,0,0
"6149","31",1037,"0",1.33333333333333,0,0,1.33333333333333,0
"6150","31",1037,"1",0,0,0,0,0
"6151","31",1037,"2",0,0,0,0,0
"6152","31",1037,"3",0,0,0,0,0
"6153","31",1038,"0",2.66666666666667,0,0,2.66666666666667,0
"6154","31",1038,"1",0,0,0,0,0
"6155","31",1038,"2",4,1,0,3,0
"6156","31",1038,"3",0,0,0,0,0
"6157","31",1039,"0",1.33333333333333,0.166666666666667,0,1.16666666666667,0
"6158","31",1039,"1",0,0,0,0,0
"6159","31",1039,"2",0,0,0,0,0
"6160","31",1039,"3",0,0,0,0,0
"6161","31",1040,"0",2.5,0.5,0,2,0
"6162","31",1040,"1",0,0,0,0,0
"6163","31",1040,"2",0,0,0,0,0
"6164","31",1040,"3",0,0,0,0,0
"6165","31",1041,"0",2.83333333333333,0.666666666666667,0,2.16666666666667,0
"6166","31",1041,"1",0,0,0,0,0
"6167","31",1041,"2",2,0,0,2,0
"6168","31",1041,"3",0,0,0,0,0
"6169","31",1042,"0",0,0,0,0,0
"6170","31",1042,"1",0,0,0,0,0
"6171","31",1042,"2",0,0,0,0,0
"6172","31",1042,"3",0,0,0,0,0
"6173","31",1043,"0",0.666666666666667,0,0,0.666666666666667,0
"6174","31",1043,"1",0,0,0,0,0
"6175","31",1043,"2",1,0,0,1,0
"6176","31",1043,"3",0,0,0,0,0
"6177","31",1044,"0",0.833333333333333,0,0,0.833333333333333,0
"6178","31",1044,"1",0,0,0,0,0
"6179","31",1044,"2",1,0,0,1,0
"6180","31",1044,"3",0,0,0,0,0
"6181","31",1045,"0",2.33333333333333,0.833333333333333,0,1.5,0
"6182","31",1045,"1",0,0,0,0,0
"6183","31",1045,"2",1,0,0,1,0
"6184","31",1045,"3",0,0,0,0,0
"6185","31",1046,"0",1,1,0,0,0
"6186","31",1046,"1",0,0,0,0,0
"6187","31",1046,"2",0,0,0,0,0
"6188","31",1046,"3",0,0,0,0,0
"6189","31",1047,"0",2.16666666666667,0.166666666666667,0,2,0
"6190","31",1047,"1",0,0,0,0,0
"6191","31",1047,"2",2,0,0,2,0
"6192","31",1047,"3",0,0,0,0,0
"6193","31",1048,"0",0.833333333333333,0.5,0,0.333333333333333,0
"6194","31",1048,"1",0,0,0,0,0
"6195","31",1048,"2",1,0,0,1,0
"6196","31",1048,"3",0,0,0,0,0
"6197","31",1049,"0",2.16666666666667,0.5,0,1.66666666666667,0
"6198","31",1049,"1",0,0,0,0,0
"6199","31",1049,"2",0,0,0,0,0
"6200","31",1049,"3",0,0,0,0,0
"6201","32",1000,"0",5.5,4.5,0,1,0
"6202","32",1000,"1",2.66666666666667,2,0,0.666666666666667,0
"6203","32",1000,"2",0,0,0,0,0
"6204","32",1000,"3",0,0,0,0,0
"6205","32",1001,"0",2,1.25,0,0.75,0
"6206","32",1001,"1",1.33333333333333,0.666666666666667,0,0.666666666666667,0
"6207","32",1001,"2",0,0,0,0,0
"6208","32",1001,"3",0,0,0,0,0
"6209","32",1002,"0",2.25,1.75,0,0.5,0
"6210","32",1002,"1",0.666666666666667,0.666666666666667,0,0,0
"6211","32",1002,"2",0,0,0,0,0
"6212","32",1002,"3",0,0,0,0,0
"6213","32",1003,"0",2.5,1,0,1.5,0
"6214","32",1003,"1",1.66666666666667,1.33333333333333,0,0.333333333333333,0
"6215","32",1003,"2",0,0,0,0,0
"6216","32",1003,"3",0,0,0,0,0
"6217","32",1004,"0",4.25,3,0,1.25,0
"6218","32",1004,"1",2,0.333333333333333,0,1.66666666666667,0
"6219","32",1004,"2",0,0,0,0,0
"6220","32",1004,"3",0,0,0,0,0
"6221","32",1005,"0",1.25,0.25,0,1,0
"6222","32",1005,"1",0.666666666666667,0,0,0.666666666666667,0
"6223","32",1005,"2",0,0,0,0,0
"6224","32",1005,"3",0,0,0,0,0
"6225","32",1006,"0",1.75,0.5,0,1.25,0
"6226","32",1006,"1",0.666666666666667,0,0,0.666666666666667,0
"6227","32",1006,"2",0,0,0,0,0
"6228","32",1006,"3",0,0,0,0,0
"6229","32",1007,"0",3,2.5,0,0.5,0
"6230","32",1007,"1",0,0,0,0,0
"6231","32",1007,"2",0,0,0,0,0
"6232","32",1007,"3",0,0,0,0,0
"6233","32",1008,"0",1.5,0.5,0,1,0
"6234","32",1008,"1",1.33333333333333,0.666666666666667,0,0.666666666666667,0
"6235","32",1008,"2",0,0,0,0,0
"6236","32",1008,"3",0,0,0,0,0
"6237","32",1009,"0",2.25,1.25,0.25,0.75,0
"6238","32",1009,"1",1.33333333333333,0,0,1.33333333333333,0
"6239","32",1009,"2",0,0,0,0,0
"6240","32",1009,"3",0,0,0,0,0
"6241","32",1010,"0",4,2,0,2,0
"6242","32",1010,"1",2.66666666666667,1,0,1.66666666666667,0
"6243","32",1010,"2",0,0,0,0,0
"6244","32",1010,"3",0,0,0,0,0
"6245","32",1011,"0",1.25,1.25,0,0,0
"6246","32",1011,"1",0.333333333333333,0,0,0.333333333333333,0
"6247","32",1011,"2",0,0,0,0,0
"6248","32",1011,"3",0,0,0,0,0
"6249","32",1012,"0",3.75,3.75,0,0,0
"6250","32",1012,"1",1,1,0,0,0
"6251","32",1012,"2",0,0,0,0,0
"6252","32",1012,"3",0,0,0,0,0
"6253","32",1013,"0",5.5,4.5,0,1,0
"6254","32",1013,"1",0.333333333333333,0,0,0.333333333333333,0
"6255","32",1013,"2",0,0,0,0,0
"6256","32",1013,"3",0,0,0,0,0
"6257","32",1014,"0",0.75,0.75,0,0,0
"6258","32",1014,"1",0.666666666666667,0.666666666666667,0,0,0
"6259","32",1014,"2",0,0,0,0,0
"6260","32",1014,"3",0,0,0,0,0
"6261","32",1015,"0",2.75,2.25,0,0.5,0
"6262","32",1015,"1",0.666666666666667,0.666666666666667,0,0,0
"6263","32",1015,"2",0,0,0,0,0
"6264","32",1015,"3",0,0,0,0,0
"6265","32",1016,"0",2.5,1.75,0,0.75,0
"6266","32",1016,"1",2.33333333333333,1,0,1.33333333333333,0
"6267","32",1016,"2",0,0,0,0,0
"6268","32",1016,"3",0,0,0,0,0
"6269","32",1017,"0",3.5,3,0,0.5,0
"6270","32",1017,"1",3,1.33333333333333,0,1.66666666666667,0
"6271","32",1017,"2",0,0,0,0,0
"6272","32",1017,"3",0,0,0,0,0
"6273","32",1018,"0",0.75,0.5,0,0.25,0
"6274","32",1018,"1",1.33333333333333,0.666666666666667,0,0.666666666666667,0
"6275","32",1018,"2",0,0,0,0,0
"6276","32",1018,"3",0,0,0,0,0
"6277","32",1019,"0",2.25,2.25,0,0,0
"6278","32",1019,"1",1.33333333333333,0.333333333333333,0,1,0
"6279","32",1019,"2",0,0,0,0,0
"6280","32",1019,"3",0,0,0,0,0
"6281","32",1020,"0",2.75,1.5,0,1.25,0
"6282","32",1020,"1",3,1.33333333333333,0,1.66666666666667,0
"6283","32",1020,"2",0,0,0,0,0
"6284","32",1020,"3",0,0,0,0,0
"6285","32",1021,"0",2,1.25,0,0.75,0
"6286","32",1021,"1",2,1,0,1,0
"6287","32",1021,"2",0,0,0,0,0
"6288","32",1021,"3",0,0,0,0,0
"6289","32",1022,"0",1.25,0.5,0,0.75,0
"6290","32",1022,"1",1.33333333333333,0.333333333333333,0,1,0
"6291","32",1022,"2",0,0,0,0,0
"6292","32",1022,"3",0,0,0,0,0
"6293","32",1023,"0",4.25,2,0,2.25,0
"6294","32",1023,"1",1.66666666666667,0,0,1.66666666666667,0
"6295","32",1023,"2",0,0,0,0,0
"6296","32",1023,"3",0,0,0,0,0
"6297","32",1024,"0",3.25,2,0,1.25,0
"6298","32",1024,"1",1.33333333333333,0.666666666666667,0,0.666666666666667,0
"6299","32",1024,"2",0,0,0,0,0
"6300","32",1024,"3",0,0,0,0,0
"6301","32",1025,"0",2.25,1,0,1.25,0
"6302","32",1025,"1",1.66666666666667,0.666666666666667,0,1,0
"6303","32",1025,"2",0,0,0,0,0
"6304","32",1025,"3",0,0,0,0,0
"6305","32",1026,"0",0,0,0,0,0
"6306","32",1026,"1",0.333333333333333,0,0,0.333333333333333,0
"6307","32",1026,"2",0,0,0,0,0
"6308","32",1026,"3",0,0,0,0,0
"6309","32",1027,"0",1.5,1.25,0,0.25,0
"6310","32",1027,"1",0,0,0,0,0
"6311","32",1027,"2",0,0,0,0,0
"6312","32",1027,"3",0,0,0,0,0
"6313","32",1028,"0",2.5,0.5,0,2,0
"6314","32",1028,"1",2.33333333333333,0.333333333333333,0,2,0
"6315","32",1028,"2",0,0,0,0,0
"6316","32",1028,"3",0,0,0,0,0
"6317","32",1029,"0",3,0.75,0,2.25,0
"6318","32",1029,"1",2.33333333333333,0.333333333333333,0,2,0
"6319","32",1029,"2",0,0,0,0,0
"6320","32",1029,"3",0,0,0,0,0
"6321","32",1030,"0",1,0.75,0,0.25,0
"6322","32",1030,"1",0.333333333333333,0,0,0.333333333333333,0
"6323","32",1030,"2",0,0,0,0,0
"6324","32",1030,"3",0,0,0,0,0
"6325","32",1031,"0",1.5,0.5,0,1,0
"6326","32",1031,"1",0.333333333333333,0,0,0.333333333333333,0
"6327","32",1031,"2",0,0,0,0,0
"6328","32",1031,"3",0,0,0,0,0
"6329","32",1032,"0",1.75,0.75,0,1,0
"6330","32",1032,"1",0.666666666666667,0,0,0.666666666666667,0
"6331","32",1032,"2",0,0,0,0,0
"6332","32",1032,"3",0,0,0,0,0
"6333","32",1033,"0",1,0.25,0,0.75,0
"6334","32",1033,"1",0.666666666666667,0.666666666666667,0,0,0
"6335","32",1033,"2",0,0,0,0,0
"6336","32",1033,"3",0,0,0,0,0
"6337","32",1034,"0",1.25,0.5,0,0.75,0
"6338","32",1034,"1",1.66666666666667,0,0,1.66666666666667,0
"6339","32",1034,"2",0,0,0,0,0
"6340","32",1034,"3",0,0,0,0,0
"6341","32",1035,"0",2,1,0,1,0
"6342","32",1035,"1",0.666666666666667,0,0,0.666666666666667,0
"6343","32",1035,"2",0,0,0,0,0
"6344","32",1035,"3",0,0,0,0,0
"6345","32",1036,"0",5,2.75,0,2.25,0
"6346","32",1036,"1",2.66666666666667,1,0,1.66666666666667,0
"6347","32",1036,"2",0,0,0,0,0
"6348","32",1036,"3",0,0,0,0,0
"6349","32",1037,"0",4.5,2,0,2.5,0
"6350","32",1037,"1",2.33333333333333,0.666666666666667,0,1.66666666666667,0
"6351","32",1037,"2",0,0,0,0,0
"6352","32",1037,"3",0,0,0,0,0
"6353","32",1038,"0",7.25,1,0,6.25,0
"6354","32",1038,"1",7.66666666666667,1,0,6.66666666666667,0
"6355","32",1038,"2",0,0,0,0,0
"6356","32",1038,"3",0,0,0,0,0
"6357","32",1039,"0",3.25,1.75,0,1.5,0
"6358","32",1039,"1",2.33333333333333,1,0,1.33333333333333,0
"6359","32",1039,"2",0,0,0,0,0
"6360","32",1039,"3",0,0,0,0,0
"6361","32",1040,"0",2.5,0.5,0,2,0
"6362","32",1040,"1",2.66666666666667,0.333333333333333,0,2.33333333333333,0
"6363","32",1040,"2",0,0,0,0,0
"6364","32",1040,"3",0,0,0,0,0
"6365","32",1041,"0",7,2.25,0,4.75,0
"6366","32",1041,"1",6,1.33333333333333,0,4.66666666666667,0
"6367","32",1041,"2",0,0,0,0,0
"6368","32",1041,"3",0,0,0,0,0
"6369","32",1042,"0",0,0,0,0,0
"6370","32",1042,"1",0,0,0,0,0
"6371","32",1042,"2",0,0,0,0,0
"6372","32",1042,"3",0,0,0,0,0
"6373","32",1043,"0",1.5,0,0,1.5,0
"6374","32",1043,"1",2.33333333333333,0,0,2.33333333333333,0
"6375","32",1043,"2",0,0,0,0,0
"6376","32",1043,"3",0,0,0,0,0
"6377","32",1044,"0",1.75,0.25,0,1.5,0
"6378","32",1044,"1",1.66666666666667,0,0,1.66666666666667,0
"6379","32",1044,"2",0,0,0,0,0
"6380","32",1044,"3",0,0,0,0,0
"6381","32",1045,"0",7,5.25,0,1.75,0
"6382","32",1045,"1",2,0.666666666666667,0,1.33333333333333,0
"6383","32",1045,"2",0,0,0,0,0
"6384","32",1045,"3",0,0,0,0,0
"6385","32",1046,"0",1.75,1.75,0,0,0
"6386","32",1046,"1",0,0,0,0,0
"6387","32",1046,"2",0,0,0,0,0
"6388","32",1046,"3",0,0,0,0,0
"6389","32",1047,"0",5.5,1.75,0,3.75,0
"6390","32",1047,"1",1.66666666666667,1,0,0.666666666666667,0
"6391","32",1047,"2",0,0,0,0,0
"6392","32",1047,"3",0,0,0,0,0
"6393","32",1048,"0",3,2.75,0,0.25,0
"6394","32",1048,"1",2,1.66666666666667,0,0.333333333333333,0
"6395","32",1048,"2",0,0,0,0,0
"6396","32",1048,"3",0,0,0,0,0
"6397","32",1049,"0",3.75,2.5,0,1.25,0
"6398","32",1049,"1",1.33333333333333,0.666666666666667,0,0.666666666666667,0
"6399","32",1049,"2",0,0,0,0,0
"6400","32",1049,"3",0,0,0,0,0
"6401","33",1000,"0",4.5,3,0,1.5,0
"6402","33",1000,"1",0,0,0,0,0
"6403","33",1000,"2",1,0,0,1,0
"6404","33",1000,"3",0,0,0,0,0
"6405","33",1001,"0",2,1.5,0,0.5,0
"6406","33",1001,"1",2,1,0,1,0
"6407","33",1001,"2",1,0,0,1,0
"6408","33",1001,"3",1,0.666666666666667,0,0.333333333333333,0
"6409","33",1002,"0",0.5,0.5,0,0,0
"6410","33",1002,"1",1,0,0,1,0
"6411","33",1002,"2",0,0,0,0,0
"6412","33",1002,"3",0.333333333333333,0.333333333333333,0,0,0
"6413","33",1003,"0",1.5,0.5,0,1,0
"6414","33",1003,"1",0,0,0,0,0
"6415","33",1003,"2",1,1,0,0,0
"6416","33",1003,"3",0,0,0,0,0
"6417","33",1004,"0",1,0,0,1,0
"6418","33",1004,"1",0,0,0,0,0
"6419","33",1004,"2",0,0,0,0,0
"6420","33",1004,"3",0.666666666666667,0,0,0.666666666666667,0
"6421","33",1005,"0",2,1.5,0,0.5,0
"6422","33",1005,"1",1,0,0,1,0
