"","Quarter","Week","Hour","Weekday_bike_out","Weekend_bike_out"
"547","4","23","18",0.24,0.17
"548","4","23","19",0.151076923076923,0.113846153846154
"549","4","23","20",0.117230769230769,0.0892307692307692
"550","4","23","21",0.105846153846154,0.0769230769230769
"551","4","23","22",0.0784615384615385,0.0530769230769231
"552","4","23","23",0.0609230769230769,0.0415384615384615
"553","4","24","0",0.0366153846153846,0.0707692307692308
"554","4","24","1",0.0175384615384615,0.0484615384615385
"555","4","24","2",0.0166153846153846,0.0392307692307692
"556","4","24","3",0.00615384615384615,0.0107692307692308
"557","4","24","4",0.00584615384615385,0.00461538461538462
"558","4","24","5",0.0313846153846154,0.00615384615384615
"559","4","24","6",0.0489230769230769,0.0138461538461538
"560","4","24","7",0.131692307692308,0.07
"561","4","24","8",0.212923076923077,0.0738461538461539
"562","4","24","9",0.168923076923077,0.15
"563","4","24","10",0.161846153846154,0.235384615384615
"564","4","24","11",0.216615384615385,0.306153846153846
"565","4","24","12",0.268,0.345384615384615
"566","4","24","13",0.238461538461538,0.376923076923077
"567","4","24","14",0.237230769230769,0.374615384615385
"568","4","24","15",0.245846153846154,0.396923076923077
"569","4","24","16",0.317846153846154,0.365384615384615
"570","4","24","17",0.361846153846154,0.235384615384615
"571","4","24","18",0.24,0.17
"572","4","24","19",0.151076923076923,0.113846153846154
"573","4","24","20",0.117230769230769,0.0892307692307692
"574","4","24","21",0.105846153846154,0.0769230769230769
"575","4","24","22",0.0784615384615385,0.0530769230769231
"576","4","24","23",0.0609230769230769,0.0415384615384615
"577","4","25","0",0.0366153846153846,0.0707692307692308
"578","4","25","1",0.0175384615384615,0.0484615384615385
"579","4","25","2",0.0166153846153846,0.0392307692307692
"580","4","25","3",0.00615384615384615,0.0107692307692308
"581","4","25","4",0.00584615384615385,0.00461538461538462
"582","4","25","5",0.0313846153846154,0.00615384615384615
"583","4","25","6",0.0489230769230769,0.0138461538461538
"584","4","25","7",0.131692307692308,0.07
"585","4","25","8",0.212923076923077,0.0738461538461539
"586","4","25","9",0.168923076923077,0.15
"587","4","25","10",0.161846153846154,0.235384615384615
"588","4","25","11",0.216615384615385,0.306153846153846
"589","4","25","12",0.268,0.345384615384615
"590","4","25","13",0.238461538461538,0.376923076923077
"591","4","25","14",0.237230769230769,0.374615384615385
"592","4","25","15",0.245846153846154,0.396923076923077
"593","4","25","16",0.317846153846154,0.365384615384615
"594","4","25","17",0.361846153846154,0.235384615384615
"595","4","25","18",0.24,0.17
"596","4","25","19",0.151076923076923,0.113846153846154
"597","4","25","20",0.117230769230769,0.0892307692307692
"598","4","25","21",0.105846153846154,0.0769230769230769
"599","4","25","22",0.0784615384615385,0.0530769230769231
"600","4","25","23",0.0609230769230769,0.0415384615384615
"601","4","26","0",0.0366153846153846,0.0707692307692308
"602","4","26","1",0.0175384615384615,0.0484615384615385
"603","4","26","2",0.0166153846153846,0.0392307692307692
"604","4","26","3",0.00615384615384615,0.0107692307692308
"605","4","26","4",0.00584615384615385,0.00461538461538462
"606","4","26","5",0.0313846153846154,0.00615384615384615
"607","4","26","6",0.0489230769230769,0.0138461538461538
"608","4","26","7",0.131692307692308,0.07
"609","4","26","8",0.212923076923077,0.0738461538461539
"610","4","26","9",0.168923076923077,0.15
"611","4","26","10",0.161846153846154,0.235384615384615
"612","4","26","11",0.216615384615385,0.306153846153846
"613","4","26","12",0.268,0.345384615384615
"614","4","26","13",0.238461538461538,0.376923076923077
"615","4","26","14",0.237230769230769,0.374615384615385
"616","4","26","15",0.245846153846154,0.396923076923077
"617","4","26","16",0.317846153846154,0.365384615384615
"618","4","26","17",0.361846153846154,0.235384615384615
"619","4","26","18",0.24,0.17
"620","4","26","19",0.151076923076923,0.113846153846154
"621","4","26","20",0.117230769230769,0.0892307692307692
"622","4","26","21",0.105846153846154,0.0769230769230769
"623","4","26","22",0.0784615384615385,0.0530769230769231
"624","4","26","23",0.0609230769230769,0.0415384615384615
"625","4","27","0",0.0366153846153846,0.0707692307692308
"626","4","27","1",0.0175384615384615,0.0484615384615385
"627","4","27","2",0.0166153846153846,0.0392307692307692
"628","4","27","3",0.00615384615384615,0.0107692307692308
"629","4","27","4",0.00584615384615385,0.00461538461538462
"630","4","27","5",0.0313846153846154,0.00615384615384615
"631","4","27","6",0.0489230769230769,0.0138461538461538
"632","4","27","7",0.131692307692308,0.07
"633","4","27","8",0.212923076923077,0.0738461538461539
"634","4","27","9",0.168923076923077,0.15
"635","4","27","10",0.161846153846154,0.235384615384615
"636","4","27","11",0.216615384615385,0.306153846153846
"637","4","27","12",0.268,0.345384615384615
"638","4","27","13",0.238461538461538,0.376923076923077
"639","4","27","14",0.237230769230769,0.374615384615385
"640","4","27","15",0.245846153846154,0.396923076923077
"641","4","27","16",0.317846153846154,0.365384615384615
"642","4","27","17",0.361846153846154,0.235384615384615
"643","4","27","18",0.24,0.17
"644","4","27","19",0.151076923076923,0.113846153846154
"645","4","27","20",0.117230769230769,0.0892307692307692
"646","4","27","21",0.105846153846154,0.0769230769230769
"647","4","27","22",0.0784615384615385,0.0530769230769231
"648","4","27","23",0.0609230769230769,0.0415384615384615
"649","1","28","0",0.0138461538461538,0.0130769230769231
"650","1","28","1",0.00584615384615385,0.0153846153846154
"651","1","28","2",0.00123076923076923,0.0207692307692308
"652","1","28","3",0.000615384615384615,0.00538461538461538
"653","1","28","4",0.00276923076923077,0.00461538461538462
"654","1","28","5",0.0135384615384615,0.0115384615384615
"655","1","28","6",0.0267692307692308,0.00769230769230769
"656","1","28","7",0.0732307692307692,0.0253846153846154
"657","1","28","8",0.107076923076923,0.0392307692307692
"658","1","28","9",0.0864615384615385,0.0653846153846154
"659","1","28","10",0.1,0.109230769230769
"660","1","28","11",0.0987692307692308,0.196923076923077
"661","1","28","12",0.126461538461538,0.247692307692308
"662","1","28","13",0.124307692307692,0.337692307692308
"663","1","28","14",0.143384615384615,0.391538461538462
"664","1","28","15",0.153538461538462,0.333846153846154
"665","1","28","16",0.192923076923077,0.343076923076923
"666","1","28","17",0.202153846153846,0.239230769230769
"667","1","28","18",0.122461538461538,0.132307692307692
"668","1","28","19",0.0661538461538461,0.07
"669","1","28","20",0.0569230769230769,0.0430769230769231
"670","1","28","21",0.0418461538461538,0.0461538461538461
"671","1","28","22",0.0261538461538462,0.03
"672","1","28","23",0.0190769230769231,0.0192307692307692
"673","1","29","0",0.0138461538461538,0.0130769230769231
"674","1","29","1",0.00584615384615385,0.0153846153846154
"675","1","29","2",0.00123076923076923,0.0207692307692308
"676","1","29","3",0.000615384615384615,0.00538461538461538
"677","1","29","4",0.00276923076923077,0.00461538461538462
"678","1","29","5",0.0135384615384615,0.0115384615384615
"679","1","29","6",0.0267692307692308,0.00769230769230769
"680","1","29","7",0.0732307692307692,0.0253846153846154
"681","1","29","8",0.107076923076923,0.0392307692307692
"682","1","29","9",0.0864615384615385,0.0653846153846154
"683","1","29","10",0.1,0.109230769230769
"684","1","29","11",0.0987692307692308,0.196923076923077
"685","1","29","12",0.126461538461538,0.247692307692308
"686","1","29","13",0.124307692307692,0.337692307692308
"687","1","29","14",0.143384615384615,0.391538461538462
"688","1","29","15",0.153538461538462,0.333846153846154
"689","1","29","16",0.192923076923077,0.343076923076923
"690","1","29","17",0.202153846153846,0.239230769230769
"691","1","29","18",0.122461538461538,0.132307692307692
"692","1","29","19",0.0661538461538461,0.07
"693","1","29","20",0.0569230769230769,0.0430769230769231
"694","1","29","21",0.0418461538461538,0.0461538461538461
"695","1","29","22",0.0261538461538462,0.03
"696","1","29","23",0.0190769230769231,0.0192307692307692
"697","1","30","0",0.0138461538461538,0.0130769230769231
"698","1","30","1",0.00584615384615385,0.0153846153846154
"699","1","30","2",0.00123076923076923,0.0207692307692308
"700","1","30","3",0.000615384615384615,0.00538461538461538
"701","1","30","4",0.00276923076923077,0.00461538461538462
"702","1","30","5",0.0135384615384615,0.0115384615384615
"703","1","30","6",0.0267692307692308,0.00769230769230769
"704","1","30","7",0.0732307692307692,0.0253846153846154
"705","1","30","8",0.107076923076923,0.0392307692307692
"706","1","30","9",0.0864615384615385,0.0653846153846154
"707","1","30","10",0.1,0.109230769230769
"708","1","30","11",0.0987692307692308,0.196923076923077
"709","1","30","12",0.126461538461538,0.247692307692308
"710","1","30","13",0.124307692307692,0.337692307692308
"711","1","30","14",0.143384615384615,0.391538461538462
"712","1","30","15",0.153538461538462,0.333846153846154
"713","1","30","16",0.192923076923077,0.343076923076923
"714","1","30","17",0.202153846153846,0.239230769230769
"715","1","30","18",0.122461538461538,0.132307692307692
"716","1","30","19",0.0661538461538461,0.07
"717","1","30","20",0.0569230769230769,0.0430769230769231
"718","1","30","21",0.0418461538461538,0.0461538461538461
"719","1","30","22",0.0261538461538462,0.03
"720","1","30","23",0.0190769230769231,0.0192307692307692
"721","1","31","0",0.0138461538461538,0.0130769230769231
"722","1","31","1",0.00584615384615385,0.0153846153846154
"723","1","31","2",0.00123076923076923,0.0207692307692308
"724","1","31","3",0.000615384615384615,0.00538461538461538
"725","1","31","4",0.00276923076923077,0.00461538461538462
"726","1","31","5",0.0135384615384615,0.0115384615384615
"727","1","31","6",0.0267692307692308,0.00769230769230769
"728","1","31","7",0.0732307692307692,0.0253846153846154
"729","1","31","8",0.107076923076923,0.0392307692307692
"730","1","31","9",0.0864615384615385,0.0653846153846154
"731","1","31","10",0.1,0.109230769230769
"732","1","31","11",0.0987692307692308,0.196923076923077
"733","1","31","12",0.126461538461538,0.247692307692308
"734","1","31","13",0.124307692307692,0.337692307692308
"735","1","31","14",0.143384615384615,0.391538461538462
"736","1","31","15",0.153538461538462,0.333846153846154
"737","1","31","16",0.192923076923077,0.343076923076923
"738","1","31","17",0.202153846153846,0.239230769230769
"739","1","31","18",0.122461538461538,0.132307692307692
"740","1","31","19",0.0661538461538461,0.07
"741","1","31","20",0.0569230769230769,0.0430769230769231
"742","1","31","21",0.0418461538461538,0.0461538461538461
"743","1","31","22",0.0261538461538462,0.03
"744","1","31","23",0.0190769230769231,0.0192307692307692
"745","1","32","0",0.0138461538461538,0.0130769230769231
"746","1","32","1",0.00584615384615385,0.0153846153846154
"747","1","32","2",0.00123076923076923,0.0207692307692308
"748","1","32","3",0.000615384615384615,0.00538461538461538
"749","1","32","4",0.00276923076923077,0.00461538461538462
"750","1","32","5",0.0135384615384615,0.0115384615384615
"751","1","32","6",0.0267692307692308,0.00769230769230769
"752","1","32","7",0.0732307692307692,0.0253846153846154
"753","1","32","8",0.107076923076923,0.0392307692307692
"754","1","32","9",0.0864615384615385,0.0653846153846154
"755","1","32","10",0.1,0.109230769230769
"756","1","32","11",0.0987692307692308,0.196923076923077
"757","1","32","12",0.126461538461538,0.247692307692308
"758","1","32","13",0.124307692307692,0.337692307692308
"759","1","32","14",0.143384615384615,0.391538461538462
"760","1","32","15",0.153538461538462,0.333846153846154
"761","1","32","16",0.192923076923077,0.343076923076923
"762","1","32","17",0.202153846153846,0.239230769230769
"763","1","32","18",0.122461538461538,0.132307692307692
"764","1","32","19",0.0661538461538461,0.07
"765","1","32","20",0.0569230769230769,0.0430769230769231
"766","1","32","21",0.0418461538461538,0.0461538461538461
"767","1","32","22",0.0261538461538462,0.03
"768","1","32","23",0.0190769230769231,0.0192307692307692
"769","1","33","0",0.0138461538461538,0.0130769230769231
"770","1","33","1",0.00584615384615385,0.0153846153846154
"771","1","33","2",0.00123076923076923,0.0207692307692308
"772","1","33","3",0.000615384615384615,0.00538461538461538
"773","1","33","4",0.00276923076923077,0.00461538461538462
"774","1","33","5",0.0135384615384615,0.0115384615384615
"775","1","33","6",0.0267692307692308,0.00769230769230769
"776","1","33","7",0.0732307692307692,0.0253846153846154
"777","1","33","8",0.107076923076923,0.0392307692307692
"778","1","33","9",0.0864615384615385,0.0653846153846154
"779","1","33","10",0.1,0.109230769230769
"780","1","33","11",0.0987692307692308,0.196923076923077
"781","1","33","12",0.126461538461538,0.247692307692308
"782","1","33","13",0.124307692307692,0.337692307692308
"783","1","33","14",0.143384615384615,0.391538461538462
"784","1","33","15",0.153538461538462,0.333846153846154
"785","1","33","16",0.192923076923077,0.343076923076923
"786","1","33","17",0.202153846153846,0.239230769230769
"787","1","33","18",0.122461538461538,0.132307692307692
"788","1","33","19",0.0661538461538461,0.07
"789","1","33","20",0.0569230769230769,0.0430769230769231
"790","1","33","21",0.0418461538461538,0.0461538461538461
"791","1","33","22",0.0261538461538462,0.03
"792","1","33","23",0.0190769230769231,0.0192307692307692
"793","1","34","0",0.0138461538461538,0.0130769230769231
"794","1","34","1",0.00584615384615385,0.0153846153846154
"795","1","34","2",0.00123076923076923,0.0207692307692308
"796","1","34","3",0.000615384615384615,0.00538461538461538
"797","1","34","4",0.00276923076923077,0.00461538461538462
"798","1","34","5",0.0135384615384615,0.0115384615384615
"799","1","34","6",0.0267692307692308,0.00769230769230769
"800","1","34","7",0.0732307692307692,0.0253846153846154
"801","1","34","8",0.107076923076923,0.0392307692307692
"802","1","34","9",0.0864615384615385,0.0653846153846154
"803","1","34","10",0.1,0.109230769230769
"804","1","34","11",0.0987692307692308,0.196923076923077
"805","1","34","12",0.126461538461538,0.247692307692308
"806","1","34","13",0.124307692307692,0.337692307692308
"807","1","34","14",0.143384615384615,0.391538461538462
"808","1","34","15",0.153538461538462,0.333846153846154
"809","1","34","16",0.192923076923077,0.343076923076923
"810","1","34","17",0.202153846153846,0.239230769230769
"811","1","34","18",0.122461538461538,0.132307692307692
"812","1","34","19",0.0661538461538461,0.07
"813","1","34","20",0.0569230769230769,0.0430769230769231
"814","1","34","21",0.0418461538461538,0.0461538461538461
"815","1","34","22",0.0261538461538462,0.03
"816","1","34","23",0.0190769230769231,0.0192307692307692
"817","1","35","0",0.0138461538461538,0.0130769230769231
"818","1","35","1",0.00584615384615385,0.0153846153846154
"819","1","35","2",0.00123076923076923,0.0207692307692308
"820","1","35","3",0.000615384615384615,0.00538461538461538
"821","1","35","4",0.00276923076923077,0.00461538461538462
"822","1","35","5",0.0135384615384615,0.0115384615384615
"823","1","35","6",0.0267692307692308,0.00769230769230769
"824","1","35","7",0.0732307692307692,0.0253846153846154
"825","1","35","8",0.107076923076923,0.0392307692307692
"826","1","35","9",0.0864615384615385,0.0653846153846154
"827","1","35","10",0.1,0.109230769230769
"828","1","35","11",0.0987692307692308,0.196923076923077
"829","1","35","12",0.126461538461538,0.247692307692308
"830","1","35","13",0.124307692307692,0.337692307692308
"831","1","35","14",0.143384615384615,0.391538461538462
"832","1","35","15",0.153538461538462,0.333846153846154
"833","1","35","16",0.192923076923077,0.343076923076923
"834","1","35","17",0.202153846153846,0.239230769230769
"835","1","35","18",0.122461538461538,0.132307692307692
"836","1","35","19",0.0661538461538461,0.07
"837","1","35","20",0.0569230769230769,0.0430769230769231
"838","1","35","21",0.0418461538461538,0.0461538461538461
"839","1","35","22",0.0261538461538462,0.03
"840","1","35","23",0.0190769230769231,0.0192307692307692
"841","1","36","0",0.0138461538461538,0.0130769230769231
"842","1","36","1",0.00584615384615385,0.0153846153846154
"843","1","36","2",0.00123076923076923,0.0207692307692308
"844","1","36","3",0.000615384615384615,0.00538461538461538
"845","1","36","4",0.00276923076923077,0.00461538461538462
"846","1","36","5",0.0135384615384615,0.0115384615384615
"847","1","36","6",0.0267692307692308,0.00769230769230769
"848","1","36","7",0.0732307692307692,0.0253846153846154
"849","1","36","8",0.107076923076923,0.0392307692307692
"850","1","36","9",0.0864615384615385,0.0653846153846154
"851","1","36","10",0.1,0.109230769230769
"852","1","36","11",0.0987692307692308,0.196923076923077
"853","1","36","12",0.126461538461538,0.247692307692308
"854","1","36","13",0.124307692307692,0.337692307692308
"855","1","36","14",0.143384615384615,0.391538461538462
"856","1","36","15",0.153538461538462,0.333846153846154
"857","1","36","16",0.192923076923077,0.343076923076923
"858","1","36","17",0.202153846153846,0.239230769230769
"859","1","36","18",0.122461538461538,0.132307692307692
"860","1","36","19",0.0661538461538461,0.07
"861","1","36","20",0.0569230769230769,0.0430769230769231
"862","1","36","21",0.0418461538461538,0.0461538461538461
"863","1","36","22",0.0261538461538462,0.03
"864","1","36","23",0.0190769230769231,0.0192307692307692
"865","1","37","0",0.0138461538461538,0.0130769230769231
"866","1","37","1",0.00584615384615385,0.0153846153846154
"867","1","37","2",0.00123076923076923,0.0207692307692308
"868","1","37","3",0.000615384615384615,0.00538461538461538
"869","1","37","4",0.00276923076923077,0.00461538461538462
"870","1","37","5",0.0135384615384615,0.0115384615384615
"871","1","37","6",0.0267692307692308,0.00769230769230769
"872","1","37","7",0.0732307692307692,0.0253846153846154
"873","1","37","8",0.107076923076923,0.0392307692307692
"874","1","37","9",0.0864615384615385,0.0653846153846154
"875","1","37","10",0.1,0.109230769230769
"876","1","37","11",0.0987692307692308,0.196923076923077
"877","1","37","12",0.126461538461538,0.247692307692308
"878","1","37","13",0.124307692307692,0.337692307692308
"879","1","37","14",0.143384615384615,0.391538461538462
"880","1","37","15",0.153538461538462,0.333846153846154
"881","1","37","16",0.192923076923077,0.343076923076923
"882","1","37","17",0.202153846153846,0.239230769230769
"883","1","37","18",0.122461538461538,0.132307692307692
"884","1","37","19",0.0661538461538461,0.07
"885","1","37","20",0.0569230769230769,0.0430769230769231
"886","1","37","21",0.0418461538461538,0.0461538461538461
"887","1","37","22",0.0261538461538462,0.03
"888","1","37","23",0.0190769230769231,0.0192307692307692
"889","1","38","0",0.0138461538461538,0.0130769230769231
"890","1","38","1",0.00584615384615385,0.0153846153846154
"891","1","38","2",0.00123076923076923,0.0207692307692308
"892","1","38","3",0.000615384615384615,0.00538461538461538
"893","1","38","4",0.00276923076923077,0.00461538461538462
"894","1","38","5",0.0135384615384615,0.0115384615384615
"895","1","38","6",0.0267692307692308,0.00769230769230769
"896","1","38","7",0.0732307692307692,0.0253846153846154
"897","1","38","8",0.107076923076923,0.0392307692307692
"898","1","38","9",0.0864615384615385,0.0653846153846154
"899","1","38","10",0.1,0.109230769230769
"900","1","38","11",0.0987692307692308,0.196923076923077
"901","1","38","12",0.126461538461538,0.247692307692308
"902","1","38","13",0.124307692307692,0.337692307692308
"903","1","38","14",0.143384615384615,0.391538461538462
"904","1","38","15",0.153538461538462,0.333846153846154
"905","1","38","16",0.192923076923077,0.343076923076923
"906","1","38","17",0.202153846153846,0.239230769230769
"907","1","38","18",0.122461538461538,0.132307692307692
"908","1","38","19",0.0661538461538461,0.07
"909","1","38","20",0.0569230769230769,0.0430769230769231
"910","1","38","21",0.0418461538461538,0.0461538461538461
"911","1","38","22",0.0261538461538462,0.03
"912","1","38","23",0.0190769230769231,0.0192307692307692
"913","1","39","0",0.0138461538461538,0.0130769230769231
"914","1","39","1",0.00584615384615385,0.0153846153846154
"915","1","39","2",0.00123076923076923,0.0207692307692308
"916","1","39","3",0.000615384615384615,0.00538461538461538
"917","1","39","4",0.00276923076923077,0.00461538461538462
"918","1","39","5",0.0135384615384615,0.0115384615384615
"919","1","39","6",0.0267692307692308,0.00769230769230769
"920","1","39","7",0.0732307692307692,0.0253846153846154
"921","1","39","8",0.107076923076923,0.0392307692307692
"922","1","39","9",0.0864615384615385,0.0653846153846154
"923","1","39","10",0.1,0.109230769230769
"924","1","39","11",0.0987692307692308,0.196923076923077
"925","1","39","12",0.126461538461538,0.247692307692308
"926","1","39","13",0.124307692307692,0.337692307692308
"927","1","39","14",0.143384615384615,0.391538461538462
"928","1","39","15",0.153538461538462,0.333846153846154
"929","1","39","16",0.192923076923077,0.343076923076923
"930","1","39","17",0.202153846153846,0.239230769230769
"931","1","39","18",0.122461538461538,0.132307692307692
"932","1","39","19",0.0661538461538461,0.07
"933","1","39","20",0.0569230769230769,0.0430769230769231
"934","1","39","21",0.0418461538461538,0.0461538461538461
"935","1","39","22",0.0261538461538462,0.03
"936","1","39","23",0.0190769230769231,0.0192307692307692
"937","1","40","0",0.0138461538461538,0.0130769230769231
"938","1","40","1",0.00584615384615385,0.0153846153846154
"939","1","40","2",0.00123076923076923,0.0207692307692308
"940","1","40","3",0.000615384615384615,0.00538461538461538
"941","1","40","4",0.00276923076923077,0.00461538461538462
"942","1","40","5",0.0135384615384615,0.0115384615384615
"943","1","40","6",0.0267692307692308,0.00769230769230769
"944","1","40","7",0.0732307692307692,0.0253846153846154
"945","1","40","8",0.107076923076923,0.0392307692307692
"946","1","40","9",0.0864615384615385,0.0653846153846154
"947","1","40","10",0.1,0.109230769230769
"948","1","40","11",0.0987692307692308,0.196923076923077
"949","1","40","12",0.126461538461538,0.247692307692308
"950","1","40","13",0.124307692307692,0.337692307692308
"951","1","40","14",0.143384615384615,0.391538461538462
"952","1","40","15",0.153538461538462,0.333846153846154
"953","1","40","16",0.192923076923077,0.343076923076923
"954","1","40","17",0.202153846153846,0.239230769230769
"955","1","40","18",0.122461538461538,0.132307692307692
"956","1","40","19",0.0661538461538461,0.07
"957","1","40","20",0.0569230769230769,0.0430769230769231
"958","1","40","21",0.0418461538461538,0.0461538461538461
"959","1","40","22",0.0261538461538462,0.03
"960","1","40","23",0.0190769230769231,0.0192307692307692
